               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  86,            0.078913,             0.16338,                   0,             0.33788,             0.95833,             0.34628,             0.17778,            0.079719,             0.13931,                   0,           0.0051684,           0.0051684,           0.0051684
                  87,            0.076933,             0.14702,                   0,             0.33788,             0.95833,             0.34628,             0.17778,            0.079719,             0.13931,                   0,           0.0050866,           0.0050866,           0.0050866
                  88,            0.077941,             0.13355,                   0,             0.28521,                   1,             0.28429,             0.16807,            0.078702,             0.14123,                   0,           0.0050052,           0.0050052,           0.0050052
                  89,             0.07926,             0.14992,                   0,             0.28521,                   1,             0.28429,             0.16807,            0.078702,             0.14123,                   0,           0.0049243,           0.0049243,           0.0049243
                  90,            0.072444,             0.12851,                   0,             0.44348,               0.875,             0.46817,             0.10054,            0.071661,             0.13568,                   0,           0.0048439,           0.0048439,           0.0048439
                  91,            0.071629,              0.1219,                   0,             0.44348,               0.875,             0.46817,             0.10054,            0.071661,             0.13568,                   0,           0.0047639,           0.0047639,           0.0047639
                  92,            0.073013,             0.12151,                   0,             0.95823,             0.95596,             0.98762,             0.35906,            0.061042,             0.13083,                   0,           0.0046845,           0.0046845,           0.0046845
                  93,            0.067906,             0.14058,                   0,             0.95823,             0.95596,             0.98762,             0.35906,            0.061042,             0.13111,                   0,           0.0046057,           0.0046057,           0.0046057
                  94,            0.070093,             0.14069,                   0,             0.99937,                   1,               0.995,             0.72277,            0.057891,             0.12348,                   0,           0.0045275,           0.0045275,           0.0045275
                  95,            0.069844,             0.13428,                   0,             0.99937,                   1,               0.995,             0.72277,            0.057891,             0.12284,                   0,           0.0044499,           0.0044499,           0.0044499
                  96,            0.068155,              0.1168,                   0,             0.99992,                   1,               0.995,             0.69209,            0.054448,             0.12181,                   0,           0.0043731,           0.0043731,           0.0043731
                  97,            0.067083,             0.14699,                   0,             0.99992,                   1,               0.995,             0.69209,            0.054448,             0.12153,                   0,           0.0042969,           0.0042969,           0.0042969
                  98,            0.059422,             0.11145,                   0,             0.99992,                   1,               0.995,             0.73702,            0.050021,             0.11689,                   0,           0.0042215,           0.0042215,           0.0042215
                  99,            0.059113,             0.11385,                   0,             0.99992,                   1,               0.995,             0.73702,            0.050021,             0.11689,                   0,           0.0041468,           0.0041468,           0.0041468
                 100,             0.05749,             0.10889,                   0,             0.99992,                   1,               0.995,             0.73702,            0.050021,             0.11689,                   0,            0.004073,            0.004073,            0.004073
                 101,            0.065395,             0.12437,                   0,             0.99988,                   1,               0.995,             0.73721,            0.053659,             0.12036,                   0,               0.004,               0.004,               0.004
                 102,            0.065086,             0.12421,                   0,             0.99988,                   1,               0.995,             0.73721,            0.053659,             0.12036,                   0,           0.0039279,           0.0039279,           0.0039279
                 103,            0.068554,             0.12909,                   0,             0.99994,                   1,               0.995,             0.70305,            0.056954,             0.12152,                   0,           0.0038567,           0.0038567,           0.0038567
